"country","countryCode","date","filterByKeyword","filterByRating","input","isAmazonVine","isProductPageReviewFromOtherCountry","isVerified","position","product/listPrice","product/price","productAsin","productOriginalAsin","ratingScore","reviewCategoryUrl","reviewDescription","reviewId","reviewImages/0","reviewImages/1","reviewImages/2","reviewImages/3","reviewImages/4","reviewImages/5","reviewImages/6","reviewImages/7","reviewImages/8","reviewImages/9","reviewReaction","reviewTitle","reviewUrl","reviewedIn","totalCategoryRatings","totalCategoryReviews","userId","userProfileLink","variant","variantAsin","variantAttributes/0/key","variantAttributes/0/value","variantAttributes/1/key","variantAttributes/1/value","variantAttributes/2/key","variantAttributes/2/value"
"United States",,"2016-12-07",,"allStars","https://www.amazon.com/VideoConverter-Ultimate-Superfast-Conversion-Formats/dp/3959828101/ref=zg_bsms_g_software_d_sccl_1/132-8474279-2690144?psc=1","false","false","true","3",,,"3959828101","3959828101","1",,"This program is well reputed by reviewers, so I paid the high price.  Those reviewers, irresponsibly, did not mention the following:  The installer tries to install extra add-ons, which you can turn off, BUT they then pop up insistently, over and over, until first re-boot.  When you run the program after registering, it tries to alter your Windows settings to give it access to the Internet from your computer.  When registering, it confusingly requires, not YOUR email, but the email of the Wondershare company.  In summary: I paid the high price for this program to avoid the add-ons that often come with free programs. ...and got abusive install attempts anyway.  Operation seems good, but not exceptional; the graphic format, controls, and logical interface are ordinary, not as good as AnyVideo Converter.  ...so, this abusive program is NO better than the freebies.  Don't waste your money, and suffer the dangers of having un-wanted add-ons installed without your approval....meaning they have no way to advise of problems.","RHFPMZ5C69GYK",,,,,,,,,,,"70 people found this helpful","Greedy and abusive.","https://www.amazon.com/gp/customer-reviews/RHFPMZ5C69GYK/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=3959828101","Reviewed in the United States on December 7, 2016",,,"amzn1.account.AHIDTMW356JKR6U44JAR5LPNEL2A","https://www.amazon.com/gp/profile/amzn1.account.AHIDTMW356JKR6U44JAR5LPNEL2A/ref=cm_cr_dp_d_gw_tr?ie=UTF8","","3959828101",,,,,,
"United States",,"2019-12-10",,"allStars","https://www.amazon.com/VideoConverter-Ultimate-Superfast-Conversion-Formats/dp/3959828101/ref=zg_bsms_g_software_d_sccl_1/132-8474279-2690144?psc=1","false","false","true","4",,,"3959828101","3959828101","3",,"First couple days it was working as described by Maufacturer. Later I have run into following problems:1. Crashed 3 times 2. Speed of downloadind files has decreased. 3. The speed of conversion has decreased substantially ( one DVBD disk took more than 17 hours). 4. Used to put the converted files in Tripard Studio file. But now I do not know where it is putting the files. Check Videos and pictures file did not find it. 5 Today the conversion program shut off abruptly twice and both time the reporty went automatically to Microsoft. Please resolve the problems and send me an instruction manual in english. Thank you.","R1KXGX2MXSPS00",,,,,,,,,,,"3 people found this helpful","Using on PC to convert videos to MP4","https://www.amazon.com/gp/customer-reviews/R1KXGX2MXSPS00/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=3959828101","Reviewed in the United States on December 10, 2019",,,"amzn1.account.AG2XGIXQ2V7QO3ETTQ2ZXANNDXRQ","https://www.amazon.com/gp/profile/amzn1.account.AG2XGIXQ2V7QO3ETTQ2ZXANNDXRQ/ref=cm_cr_dp_d_gw_tr?ie=UTF8","","3959828101",,,,,,
"United States",,"2024-11-26",,"allStars","https://www.amazon.com/VideoConverter-Ultimate-Superfast-Conversion-Formats/dp/3959828101/ref=zg_bsms_g_software_d_sccl_1/132-8474279-2690144?psc=1","false","false","true","5",,,"3959828101","3959828101","4",,"It works for me","R3JGOIVAG7NGT",,,,,,,,,,,,"It's works for me","https://www.amazon.com/gp/customer-reviews/R3JGOIVAG7NGT/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=3959828101","Reviewed in the United States on November 26, 2024",,,"amzn1.account.AHFIXAUOZEBDAWL7EJEXIXM47GJQ","https://www.amazon.com/gp/profile/amzn1.account.AHFIXAUOZEBDAWL7EJEXIXM47GJQ/ref=cm_cr_dp_d_gw_tr?ie=UTF8","","3959828101",,,,,,
"United States",,"2019-04-09",,"allStars","https://www.amazon.com/VideoConverter-Ultimate-Superfast-Conversion-Formats/dp/3959828101/ref=zg_bsms_g_software_d_sccl_1/132-8474279-2690144?psc=1","false","false","true","6",,,"3959828101","3959828101","5",,"Does everything it says an works great no issues would recommend others to purchase...Doesn't seem to work like originally specified videos aren't downloaded properly an some videos won't even download.","R3I8OC6Y4AU3IG",,,,,,,,,,,,"(used to) WORKS GREAT","https://www.amazon.com/gp/customer-reviews/R3I8OC6Y4AU3IG/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=3959828101","Reviewed in the United States on April 9, 2019",,,"amzn1.account.AEZ774GVF5JLO3U6MDQ6ZAIRWZ6A","https://www.amazon.com/gp/profile/amzn1.account.AEZ774GVF5JLO3U6MDQ6ZAIRWZ6A/ref=cm_cr_dp_d_gw_tr?ie=UTF8","","3959828101",,,,,,
"United States",,"2024-09-06",,"allStars","https://www.amazon.com/VideoConverter-Ultimate-Superfast-Conversion-Formats/dp/3959828101/ref=zg_bsms_g_software_d_sccl_1/132-8474279-2690144?psc=1","false","false","true","7",,,"3959828101","3959828101","4",,"The Product meets a lot of my expectations; however, it falls short of the timing I wanted for my martials arts moves.","R1SJHOJ076GVWH",,,,,,,,,,,,"I actually wanted a video with precise timing to 1/1000 of a second","https://www.amazon.com/gp/customer-reviews/R1SJHOJ076GVWH/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=3959828101","Reviewed in the United States on September 6, 2024",,,"amzn1.account.AFXI74HGTAZBPM3QAIKSUYJLGAHA","https://www.amazon.com/gp/profile/amzn1.account.AFXI74HGTAZBPM3QAIKSUYJLGAHA/ref=cm_cr_dp_d_gw_tr?ie=UTF8","","3959828101",,,,,,
"United States",,"2017-02-26",,"allStars","https://www.amazon.com/VideoConverter-Ultimate-Superfast-Conversion-Formats/dp/3959828101/ref=zg_bsms_g_software_d_sccl_1/132-8474279-2690144?psc=1","false","false","true","8",,,"3959828101","3959828101","2",,"The software was easy and quick  to install. It compresses the video very quickly and with little loss of quality. Compared to Adobe Premiere Pro, it much, much quicker and the quality is the same. The reason I gave it two stars is because in SD 720x480 the video because much smaller with a thick black frame all around the video. I don't a black frame all around the video when exporting from any other video program I own . It doesn't serve the purpose I bought it for - which is to downsize from HD to SD for DVD.","R3PC0D7TSFA1EG",,,,,,,,,,,"2 people found this helpful","Thick black frame around SD video","https://www.amazon.com/gp/customer-reviews/R3PC0D7TSFA1EG/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=3959828101","Reviewed in the United States on February 26, 2017",,,"amzn1.account.AEL2UBSOWDKKIEMSAXUF3DVXB7EA","https://www.amazon.com/gp/profile/amzn1.account.AEL2UBSOWDKKIEMSAXUF3DVXB7EA/ref=cm_cr_dp_d_gw_tr?ie=UTF8","","3959828101",,,,,,
"Germany",,"2017-03-16",,"allStars","https://www.amazon.com/VideoConverter-Ultimate-Superfast-Conversion-Formats/dp/3959828101/ref=zg_bsms_g_software_d_sccl_1/132-8474279-2690144?psc=1","false","true","true","1",,,"3959828101","3959828101","5",,"Vor 25 Jahren begann ich mit  Video8-Aufnahmen. Leider war die Videokamera nach 10 Jahren defekt. Die Filme konnte ich davor noch nicht von Kassette auf PC überspielen. Aus dem Grund war es in den letzten 15 Jahren nicht möglich, die Filme anzuschauen. Mittlerweile gibt es die Möglichkeit, Videokassetten digitalisieren zu lassen. Auf diese Art erhielt ich nach langer Zeit die alten Filme als Datei zurück. Alle digitalisierten Filme hatten die volle Kassettenlänge, auch wenn die Kassetten damals zum Teil nicht vollständig bespielt waren. Somit waren die Dateien teilweise viel zu groß.Als Nutzer von Windows 10 suchte ich ein einfaches, preiswertes Programm zur Filmbearbeitung, was nicht ganz einfach war. Am Ende habe ich mich für VideoConverter Ultimate entschieden. Hiermit lassen sich zahlreiche Film-Datei-Formate bearbeiten.Die Verwendung ist recht einfach. Ich bin kein großer Filmspezialist, aber selbst für mich war es problemlos möglich, meine Dateien anzupassen. Am Ende der Filme vorhandene, unbespielte Abschnitte der Originalkassetten habe ich entfernt. So kürzt sich die Filmlänge auf Originaldauer und die Dateigröße reduziert sich entsprechend. Einige der letzten Filmaufnahmen zeigten bereits Fehler durch die damals beginnenden Mängel der Videokamera. Mittels Einstellungen des Programms lassen sich Farben und Kontrast anpassen sowie Rauschen am Filmrand korrigieren. Dadurch sehen die Filme deutlich besser aus. Das Datei-Format lässt sich u.a. von AVI in mp4 ändern. Die Dateigröße eines 90 Min.-Films ließ sich so von 4 GB auf unter 2 GB reduzieren. Trotzdem sah die Qualität auf dem PC-Monitor und dem 40""-TV unverändert gut aus. Aus Filmdateien lassen sich mit dem Programm kleine Szenen ausschneiden, d.h. ein großer Film wird zu einem ganz kurzen Abschnitt reduziert und dieser gespeichert. Damit konnte ich an die Familie per WhatsApp kleine Grüße aus der alten Zeit schicken.VideoConverter ist ein einfaches Programm, dass mir als Hobby-Filmer bei der Filmbearbeitung problemlos unter die Arme greift.","R295S9GHQLDJ49",,,,,,,,,,,,"Greift dem Hobby-Filmer bei der Filmbearbeitung problemlos unter die Arme",,"Reviewed in Germany on March 16, 2017",,,,,"","3959828101",,,,,,
"United Kingdom",,"2024-03-09",,"allStars","https://www.amazon.com/VideoConverter-Ultimate-Superfast-Conversion-Formats/dp/3959828101/ref=zg_bsms_g_software_d_sccl_1/132-8474279-2690144?psc=1","false","true","true","2",,,"3959828101","3959828101","5",,"Good product","R2B9C0KBRT3L8",,,,,,,,,,,,"Good",,"Reviewed in the United Kingdom on March 9, 2024",,,,,"","3959828101",,,,,,
"Canada",,"2025-01-31",,"allStars","https://www.amazon.com/VideoConverter-Ultimate-Superfast-Conversion-Formats/dp/3959828101/ref=zg_bsms_g_software_d_sccl_1/132-8474279-2690144?psc=1","false","true","true","3",,,"3959828101","3959828101","5",,"Convertir de vidéo MP4 en Mov et autre format...","R2SQX6CCGUIK2Y",,,,,,,,,,,,"Convertisseur Vidéo",,"Reviewed in Canada on January 31, 2025",,,,,"","3959828101",,,,,,
"Germany",,"2018-01-20",,"allStars","https://www.amazon.com/VideoConverter-Ultimate-Superfast-Conversion-Formats/dp/3959828101/ref=zg_bsms_g_software_d_sccl_1/132-8474279-2690144?psc=1","false","true","true","4",,,"3959828101","3959828101","1",,"Die Wonder der Reihe nach:  1. Nach der Installation erfahre ich, dass ich lediglich die Möglichkeit erworben habe, die Vollversion zu kaufen. Aber immerhin habe ich erfolgreich den ""Wondershare-Pass registriert"". Und damit darf ich auf eine Herstellerseite, wo mir eben dies kundgetan wird.2. Aber ich darf das Programm ausprobieren, also unter vorkonfigurierten Möglichkeiten eine Videodatei konvertieren lassen. Das Video wird dann zu einem Drittel konvertiert. Die genauen Parameter der Konvertierung kann ich leider nicht nachvollziehen, finde Null Info dazu, und die Qualität ist leider mäßig. 3. Die Software sagt beim Start, dass es ein Update gibt, wenn man darauf klickt, werden Dateien heruntergeladen und installiert, am Schluss heißt es dann man, man solle das Programm beenden, damit die Updates installiert werden können, macht man das, ist ALLES beendet. Und beim nächsten Start wird man wieder darauf hingewiesen: ""Es gibt ein Update..."" Liebe Leute, ich will ja gar nicht ausschließen, dass bei der Installation irgendetwas etwa schief gelaufen ist, ABER: DVD einlegen, Programm installieren, Schlüssel eingeben und dann läuft es, also so kenne ich das. Wenn das für Euch zu hoch ist, seid ihr Versager.  Viele Grüße vom WonderWolf.","R12MJ4S41MDCY9",,,,,,,,,,,,"Wondershare - der Name ist Programm",,"Reviewed in Germany on January 20, 2018",,,,,"","3959828101",,,,,,
"United Kingdom",,"2024-09-16",,"allStars","https://www.amazon.com/VideoConverter-Ultimate-Superfast-Conversion-Formats/dp/3959828101/ref=zg_bsms_g_software_d_sccl_1/132-8474279-2690144?psc=1","false","true","true","5",,,"3959828101","3959828101","1",,"Does not perform","R260498BQ591CI",,,,,,,,,,,,"Video Converter Software",,"Reviewed in the United Kingdom on September 16, 2024",,,,,"","3959828101",,,,,,
"United States",,"2024-11-12",,"allStars","https://www.amazon.com/MAGIX-Movie-Studio-2025-everyone/dp/B0D45BTZC1/ref=zg_bsms_g_software_d_sccl_19/132-8474279-2690144?psc=1","true","false","false","1",,,"B0D45BTZC1","B0D45BTZC1","5",,"A cool and affordable software to play around with if you're into video editing.","REIVTQABC74G1",,,,,,,,,,,,"Cool","https://www.amazon.com/gp/customer-reviews/REIVTQABC74G1/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B0D45BTZC1","Reviewed in the United States on November 12, 2024",,,"amzn1.account.AETDE3ASK2QIQZEQCLI5Y3NLX72Q","https://www.amazon.com/gp/profile/amzn1.account.AETDE3ASK2QIQZEQCLI5Y3NLX72Q/ref=cm_cr_dp_d_gw_tr?ie=UTF8","","B0D45BTZC1",,,,,,
"United States",,"2024-11-02",,"allStars","https://www.amazon.com/MAGIX-Movie-Studio-2025-everyone/dp/B0D45BTZC1/ref=zg_bsms_g_software_d_sccl_19/132-8474279-2690144?psc=1","false","false","true","2",,,"B0D45BTZC1","B0D45BTZC1","1",,"im going to be returning this program as its not what i was led to believe...coming from using movavi 22 i was expecting a similar experience...good fun transitions and free music that didn't sound super generic...that was easy to use...not so much here...its not intuitive at all ...comes with 4 very generic songs , generic transitions ,had to purchase a codec plugin at an extra cost...still didnt read all the files and all this for 39.99 as when i got the movavi suite 22 it was called video director 4k and was 34 bucks...this isnt half the program and cost more","R35UIH5N5GSLRX",,,,,,,,,,,,"not what the reviews led me to believe","https://www.amazon.com/gp/customer-reviews/R35UIH5N5GSLRX/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B0D45BTZC1","Reviewed in the United States on November 2, 2024",,,"amzn1.account.AGTTCSZWXZ2VX75E7LQFGIM7IFIQ","https://www.amazon.com/gp/profile/amzn1.account.AGTTCSZWXZ2VX75E7LQFGIM7IFIQ/ref=cm_cr_dp_d_gw_tr?ie=UTF8","","B0D45BTZC1",,,,,,
"United States",,"2025-04-04",,"allStars","https://www.amazon.com/MAGIX-Movie-Studio-2025-everyone/dp/B0D45BTZC1/ref=zg_bsms_g_software_d_sccl_19/132-8474279-2690144?psc=1","true","false","false","3",,,"B0D45BTZC1","B0D45BTZC1","2",,"This just didn't do it for me. I tried several times to create videos and didn't find it intuitive at all. Plus there were just some very basic things that made it boring to use, I didn't feel it was anything but a basic, beginner software. I'm not super technical either, but I still expected something with some higher quality specs. It also needed to have directions in the program itself, like I'm just supposed to know how to use their software?","R29SYLOP43Y700",,,,,,,,,,,,"Not able to really use it easily (needed instructions), basic, not worth my time/money","https://www.amazon.com/gp/customer-reviews/R29SYLOP43Y700/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B0D45BTZC1","Reviewed in the United States on April 4, 2025",,,"amzn1.account.AGNW7PZ7ETDC4F27EXF57T65PNJQ","https://www.amazon.com/gp/profile/amzn1.account.AGNW7PZ7ETDC4F27EXF57T65PNJQ/ref=cm_cr_dp_d_gw_tr?ie=UTF8","","B0D45BTZC1",,,,,,
"United States",,"2024-12-07",,"allStars","https://www.amazon.com/MAGIX-Movie-Studio-2025-everyone/dp/B0D45BTZC1/ref=zg_bsms_g_software_d_sccl_19/132-8474279-2690144?psc=1","true","false","false","4",,,"B0D45BTZC1","B0D45BTZC1","3",,"I guess I should have read the specs on this software better. Unfortunately, it was not compatible with my PC.  Since I was anticipating a PC upgrade I held this review until that occurred so I could test the software. Due to the lack of funds, I was unable to purchase a new PC to date so I was unable to use this software.  Hopefully, when I do get a computer with specs to run this software and it works I will update this review.","R1MRP729D327ZW",,,,,,,,,,,,"Did not work with my PC","https://www.amazon.com/gp/customer-reviews/R1MRP729D327ZW/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B0D45BTZC1","Reviewed in the United States on December 7, 2024",,,"amzn1.account.AGW4QGAHHKQBLHRHGUXPZZHOW6HA","https://www.amazon.com/gp/profile/amzn1.account.AGW4QGAHHKQBLHRHGUXPZZHOW6HA/ref=cm_cr_dp_d_gw_tr?ie=UTF8","","B0D45BTZC1",,,,,,
"United States",,"2024-10-21",,"allStars","https://www.amazon.com/MAGIX-Movie-Studio-2025-everyone/dp/B0D45BTZC1/ref=zg_bsms_g_software_d_sccl_19/132-8474279-2690144?psc=1","true","false","false","5",,,"B0D45BTZC1","B0D45BTZC1","4",,"I’ve been using it on my Windows 11 PC, and the performance has been smooth with minimal lag. The interface is intuitive, making it easy to navigate through the tools and features.  The range of effects, transitions, and templates is quite impressive, and the built-in tutorials help in getting the most out of the software.","R22PD95ESATVZI",,,,,,,,,,,"2 people found this helpful","affordable and capable video editor","https://www.amazon.com/gp/customer-reviews/R22PD95ESATVZI/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B0D45BTZC1","Reviewed in the United States on October 21, 2024",,,"amzn1.account.AHID72HXZOPDFXUDA7BL4PNUNL2Q","https://www.amazon.com/gp/profile/amzn1.account.AHID72HXZOPDFXUDA7BL4PNUNL2Q/ref=cm_cr_dp_d_gw_tr?ie=UTF8","","B0D45BTZC1",,,,,,
"United States",,"2024-10-15",,"allStars","https://www.amazon.com/MAGIX-Movie-Studio-2025-everyone/dp/B0D45BTZC1/ref=zg_bsms_g_software_d_sccl_19/132-8474279-2690144?psc=1","true","false","false","6",,,"B0D45BTZC1","B0D45BTZC1","5",,"Full disclosure - I have zero clue on how this stuff works.  The program was easy enough to install and is simple enough for a beginner to use.  It probably has more features than I know how to use.","R3BG9D7OA8EVPO",,,,,,,,,,,"2 people found this helpful","Great for beginners","https://www.amazon.com/gp/customer-reviews/R3BG9D7OA8EVPO/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B0D45BTZC1","Reviewed in the United States on October 15, 2024",,,"amzn1.account.AHTFT6LJYFP67EPZADBYYNSS7DPA","https://www.amazon.com/gp/profile/amzn1.account.AHTFT6LJYFP67EPZADBYYNSS7DPA/ref=cm_cr_dp_d_gw_tr?ie=UTF8","","B0D45BTZC1",,,,,,
"United States",,"2024-11-02",,"allStars","https://www.amazon.com/MAGIX-Movie-Studio-2025-everyone/dp/B0D45BTZC1/ref=zg_bsms_g_software_d_sccl_19/132-8474279-2690144?psc=1","true","false","false","7",,,"B0D45BTZC1","B0D45BTZC1","5",,"Magix was part of my start in software programs of the creative kind.This was delivered quickly.Really appreciate software that competes with the big guys so innovation can thrive.Overall, no complaints yet.","R3EAAZV6A1WCCW",,,,,,,,,,,,"Huge Fan of MAGIX","https://www.amazon.com/gp/customer-reviews/R3EAAZV6A1WCCW/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B0D45BTZC1","Reviewed in the United States on November 2, 2024",,,"amzn1.account.AEU3VZUX7YPL7KFN5IUVPDFWJ2GA","https://www.amazon.com/gp/profile/amzn1.account.AEU3VZUX7YPL7KFN5IUVPDFWJ2GA/ref=cm_cr_dp_d_gw_tr?ie=UTF8","","B0D45BTZC1",,,,,,
"United States",,"2024-11-02",,"allStars","https://www.amazon.com/MAGIX-Movie-Studio-2025-everyone/dp/B0D45BTZC1/ref=zg_bsms_g_software_d_sccl_19/132-8474279-2690144?psc=1","true","false","false","8",,,"B0D45BTZC1","B0D45BTZC1","3",,"I have used several editing programs. I was happy to get a chance to add this to my collection. I was able to install it easily and that was about it. I looked for videos to help, which I shouldn't have, and I still wasn't able to get anywhere with this. I ended up having to revert to using my old program. Maybe I am missing something, but I don't think as a person used to using editing programs that I should have had any trouble.","R1DE3MFMR21S5P",,,,,,,,,,,,"Easy Installation, Not Easy to Use!","https://www.amazon.com/gp/customer-reviews/R1DE3MFMR21S5P/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B0D45BTZC1","Reviewed in the United States on November 2, 2024",,,"amzn1.account.AGC7JJF5X5CMITPHYTK3X2JDIABQ","https://www.amazon.com/gp/profile/amzn1.account.AGC7JJF5X5CMITPHYTK3X2JDIABQ/ref=cm_cr_dp_d_gw_tr?ie=UTF8","","B0D45BTZC1",,,,,,
